"zip"	"district"	"state"
"z02815"	"d2"	"RI"
"z02816"	"d2"	"RI"
"z02817"	"d2"	"RI"
"z02818"	"d2"	"RI"
"z02822"	"d2"	"RI"
"z02823"	NA	"RI"
"z02824"	NA	"RI"
"z02825"	"d2"	"RI"
"z02826"	"d2"	"RI"
"z02827"	"d2"	"RI"
"z02828"	["d1","d2"]	"RI"
"z02829"	NA	"RI"
"z02830"	"d2"	"RI"
"z02831"	"d2"	"RI"
"z02832"	"d2"	"RI"
"z02833"	"d2"	"RI"
"z02835"	"d1"	"RI"
"z02836"	"d2"	"RI"
"z02837"	"d1"	"RI"
"z02838"	"d1"	"RI"
"z02839"	"d2"	"RI"
"z02840"	"d1"	"RI"
"z02841"	"d1"	"RI"
"z02842"	"d1"	"RI"
"z02852"	"d2"	"RI"
"z02854"	NA	"RI"
"z02857"	"d2"	"RI"
"z02858"	"d2"	"RI"
"z02859"	"d2"	"RI"
"z02860"	"d1"	"RI"
"z02861"	["d4","d1"]	"RI"
"z02862"	NA	"RI"
"z02863"	"d1"	"RI"
"z02864"	"d1"	"RI"
"z02865"	"d1"	"RI"
"z02871"	"d1"	"RI"
"z02872"	"d1"	"RI"
"z02873"	"d2"	"RI"
"z02874"	"d2"	"RI"
"z02875"	"d2"	"RI"
"z02876"	"d1"	"RI"
"z02877"	NA	"RI"
"z02878"	"d1"	"RI"
"z02879"	"d2"	"RI"
"z02880"	NA	"RI"
"z02881"	"d2"	"RI"
"z02882"	"d2"	"RI"
"z02883"	NA	"RI"
"z02885"	"d1"	"RI"
"z02886"	"d2"	"RI"
"z02887"	NA	"RI"
"z02888"	"d2"	"RI"
"z02889"	"d2"	"RI"
"z02891"	"d2"	"RI"
"z02892"	"d2"	"RI"
"z02893"	"d2"	"RI"
"z02894"	"d2"	"RI"
"z02895"	"d1"	"RI"
"z02896"	"d1"	"RI"
"z02898"	"d2"	"RI"
"z02901"	NA	"RI"
"z02902"	NA	"RI"
"z02903"	["d1","d2"]	"RI"
"z02904"	["d1","d2"]	"RI"
"z02905"	["d1","d2"]	"RI"
"z02906"	"d1"	"RI"
"z02907"	["d1","d2"]	"RI"
"z02908"	["d1","d2"]	"RI"
"z02909"	["d1","d2"]	"RI"
"z02910"	["d1","d2"]	"RI"
"z02911"	["d1","d2"]	"RI"
"z02912"	"d1"	"RI"
"z02914"	"d1"	"RI"
"z02915"	"d1"	"RI"
"z02916"	"d1"	"RI"
"z02917"	"d1"	"RI"
"z02918"	NA	"RI"
"z02919"	"d2"	"RI"
"z02920"	"d2"	"RI"
"z02921"	"d2"	"RI"
"z02940"	NA	"RI"
"z03031"	["d1","d2"]	"NH"
"z03032"	"d1"	"NH"
"z03033"	"d2"	"NH"
"z03034"	["d1","d2"]	"NH"
"z03036"	"d1"	"NH"
"z03037"	"d2"	"NH"
"z03038"	"d1"	"NH"
"z03040"	NA	"NH"
"z03041"	NA	"NH"
"z03042"	"d1"	"NH"
"z03043"	"d2"	"NH"
"z03044"	"d1"	"NH"
"z03045"	"d1"	"NH"
"z03046"	"d2"	"NH"
"z03047"	"d2"	"NH"
"z03048"	"d2"	"NH"
"z03049"	"d2"	"NH"
"z03051"	"d2"	"NH"
"z03052"	"d2"	"NH"
"z03053"	"d1"	"NH"
"z03054"	"d1"	"NH"
"z03055"	"d2"	"NH"
"z03057"	"d2"	"NH"
"z03060"	"d2"	"NH"
"z03061"	NA	"NH"
"z03062"	"d2"	"NH"
"z03063"	"d2"	"NH"
"z03064"	"d2"	"NH"
"z03070"	"d2"	"NH"
"z03071"	"d2"	"NH"
"z03073"	NA	"NH"
"z03076"	"d2"	"NH"
"z03077"	"d1"	"NH"
"z03079"	"d2"	"NH"
"z03082"	"d2"	"NH"
"z03084"	"d2"	"NH"
"z03086"	"d2"	"NH"
"z03087"	"d2"	"NH"
"z03101"	"d1"	"NH"
"z03102"	"d1"	"NH"
"z03103"	"d1"	"NH"
"z03104"	"d1"	"NH"
"z03105"	NA	"NH"
"z03106"	"d1"	"NH"
"z03107"	NA	"NH"
"z03108"	NA	"NH"
"z03109"	"d1"	"NH"
"z03110"	"d1"	"NH"
"z03111"	NA	"NH"
"z03215"	"d2"	"NH"
"z03216"	"d2"	"NH"
"z03217"	"d2"	"NH"
"z03218"	"d1"	"NH"
"z03220"	["d1","d2"]	"NH"
"z03221"	"d2"	"NH"
"z03222"	"d2"	"NH"
"z03223"	["d1","d2"]	"NH"
"z03224"	"d2"	"NH"
"z03225"	"d1"	"NH"
"z03226"	["d1","d2"]	"NH"
"z03227"	"d1"	"NH"
"z03229"	"d2"	"NH"
"z03230"	"d2"	"NH"
"z03231"	"d2"	"NH"
"z03233"	"d2"	"NH"
"z03234"	"d2"	"NH"
"z03235"	"d2"	"NH"
"z03237"	"d1"	"NH"
"z03238"	"d2"	"NH"
"z03240"	"d2"	"NH"
"z03241"	"d2"	"NH"
"z03242"	"d2"	"NH"
"z03243"	"d2"	"NH"
"z03244"	"d2"	"NH"
"z03245"	"d2"	"NH"
"z03246"	"d1"	"NH"
"z03247"	NA	"NH"
"z03249"	"d1"	"NH"
"z03251"	"d2"	"NH"
"z03252"	NA	"NH"
"z03253"	"d1"	"NH"
"z03254"	"d1"	"NH"
"z03255"	"d2"	"NH"
"z03256"	"d1"	"NH"
"z03257"	"d2"	"NH"
"z03258"	"d2"	"NH"
"z03259"	"d1"	"NH"
"z03260"	"d2"	"NH"
"z03261"	["d1","d2"]	"NH"
"z03262"	"d2"	"NH"
"z03263"	"d2"	"NH"
"z03264"	"d2"	"NH"
"z03266"	"d2"	"NH"
"z03268"	"d2"	"NH"
"z03269"	"d1"	"NH"
"z03272"	NA	"NH"
"z03273"	"d2"	"NH"
"z03274"	NA	"NH"
"z03275"	"d2"	"NH"
"z03276"	["d1","d2"]	"NH"
"z03278"	"d2"	"NH"
"z03279"	"d2"	"NH"
"z03280"	"d2"	"NH"
"z03281"	"d2"	"NH"
"z03282"	"d2"	"NH"
"z03284"	"d2"	"NH"
"z03285"	"d2"	"NH"
"z03287"	"d2"	"NH"
"z03289"	NA	"NH"
"z03290"	["d1","d2"]	"NH"
"z03291"	"d1"	"NH"
"z03293"	"d2"	"NH"
"z03298"	NA	"NH"
"z03299"	NA	"NH"
"z03301"	"d2"	"NH"
"z03302"	NA	"NH"
"z03303"	"d2"	"NH"
"z03304"	"d2"	"NH"
"z03305"	NA	"NH"
"z03307"	"d2"	"NH"
"z03431"	"d2"	"NH"
"z03435"	NA	"NH"
"z03440"	"d2"	"NH"
"z03441"	"d2"	"NH"
"z03442"	"d2"	"NH"
"z03443"	"d2"	"NH"
"z03444"	"d2"	"NH"
"z03445"	"d2"	"NH"
"z03446"	"d2"	"NH"
"z03447"	"d2"	"NH"
"z03448"	"d2"	"NH"
"z03449"	"d2"	"NH"
"z03450"	"d2"	"NH"
"z03451"	"d2"	"NH"
"z03452"	"d2"	"NH"
"z03455"	"d2"	"NH"
"z03456"	"d2"	"NH"
"z03457"	"d2"	"NH"
"z03458"	"d2"	"NH"
"z03461"	"d2"	"NH"
"z03462"	"d2"	"NH"
"z03464"	"d2"	"NH"
"z03465"	"d2"	"NH"
"z03466"	"d2"	"NH"
"z03467"	"d2"	"NH"
"z03468"	NA	"NH"
"z03469"	NA	"NH"
"z03470"	"d2"	"NH"
"z03561"	"d2"	"NH"
"z03570"	"d2"	"NH"
"z03574"	"d2"	"NH"
"z03575"	"d2"	"NH"
"z03576"	"d2"	"NH"
"z03579"	["d2","d2"]	"NH"
"z03580"	"d2"	"NH"
"z03581"	"d2"	"NH"
"z03582"	"d2"	"NH"
"z03583"	"d2"	"NH"
"z03584"	"d2"	"NH"
"z03585"	"d2"	"NH"
"z03586"	"d2"	"NH"
"z03588"	"d2"	"NH"
"z03589"	NA	"NH"
"z03590"	"d2"	"NH"
"z03592"	"d2"	"NH"
"z03593"	"d2"	"NH"
"z03595"	"d2"	"NH"
"z03597"	"d2"	"NH"
"z03598"	"d2"	"NH"
"z03601"	"d2"	"NH"
"z03602"	"d2"	"NH"
"z03603"	"d2"	"NH"
"z03604"	"d2"	"NH"
"z03605"	"d2"	"NH"
"z03607"	"d2"	"NH"
"z03608"	"d2"	"NH"
"z03609"	"d2"	"NH"
"z03740"	"d2"	"NH"
"z03741"	"d2"	"NH"
"z03743"	"d2"	"NH"
"z03745"	"d2"	"NH"
"z03746"	"d2"	"NH"
"z03748"	"d2"	"NH"
"z03749"	NA	"NH"
"z03750"	"d2"	"NH"
"z03751"	"d2"	"NH"
"z03752"	"d2"	"NH"
"z03753"	"d2"	"NH"
"z03754"	"d2"	"NH"
"z03755"	"d2"	"NH"
"z03756"	NA	"NH"
"z03765"	"d2"	"NH"
"z03766"	"d2"	"NH"
"z03768"	"d2"	"NH"
"z03769"	NA	"NH"
"z03770"	"d2"	"NH"
"z03771"	"d2"	"NH"
"z03773"	"d2"	"NH"
"z03774"	"d2"	"NH"
"z03777"	"d2"	"NH"
"z03779"	"d2"	"NH"
"z03780"	"d2"	"NH"
"z03781"	"d2"	"NH"
"z03782"	"d2"	"NH"
"z03784"	"d2"	"NH"
"z03785"	"d2"	"NH"
"z03801"	"d1"	"NH"
"z03802"	NA	"NH"
"z03803"	NA	"NH"
"z03804"	NA	"NH"
"z03805"	NA	"NH"
"z03809"	"d1"	"NH"
"z03810"	"d1"	"NH"
"z03811"	["d1","d2"]	"NH"
"z03812"	"d1"	"NH"
"z03813"	"d1"	"NH"
"z03814"	"d1"	"NH"
"z03815"	NA	"NH"
"z03816"	"d1"	"NH"
"z03817"	"d1"	"NH"
"z03818"	"d1"	"NH"
"z03819"	"d1"	"NH"
"z03820"	"d1"	"NH"
"z03821"	NA	"NH"
"z03822"	NA	"NH"
"z03823"	"d1"	"NH"
"z03824"	"d1"	"NH"
"z03825"	"d1"	"NH"
"z03826"	"d1"	"NH"
"z03827"	"d1"	"NH"
"z03830"	"d1"	"NH"
"z03832"	"d1"	"NH"
"z03833"	"d1"	"NH"
"z03835"	"d1"	"NH"
"z03836"	"d1"	"NH"
"z03837"	"d1"	"NH"
"z03838"	"d1"	"NH"
"z03839"	"d1"	"NH"
"z03840"	"d1"	"NH"
"z03841"	"d1"	"NH"
"z03842"	"d1"	"NH"
"z03843"	NA	"NH"
"z03844"	"d1"	"NH"
"z03845"	"d1"	"NH"
"z03846"	"d1"	"NH"
"z03847"	"d1"	"NH"
"z03848"	"d1"	"NH"
"z03849"	"d1"	"NH"
"z03850"	"d1"	"NH"
"z03851"	"d1"	"NH"
"z03852"	"d1"	"NH"
"z03853"	"d1"	"NH"
"z03854"	"d1"	"NH"
"z03855"	"d1"	"NH"
"z03856"	"d1"	"NH"
"z03857"	"d1"	"NH"
"z03858"	"d1"	"NH"
"z03859"	NA	"NH"
"z03860"	"d1"	"NH"
"z03861"	"d1"	"NH"
"z03862"	"d1"	"NH"
"z03864"	"d1"	"NH"
"z03865"	["d1","d2"]	"NH"
"z03866"	NA	"NH"
"z03867"	"d1"	"NH"
"z03868"	"d1"	"NH"
"z03869"	"d1"	"NH"
"z03870"	"d1"	"NH"
"z03871"	"d1"	"NH"
"z03872"	"d1"	"NH"
"z03873"	"d1"	"NH"
"z03874"	"d1"	"NH"
"z03875"	"d1"	"NH"
"z03878"	"d1"	"NH"
"z03882"	"d1"	"NH"
"z03883"	"d1"	"NH"
"z03884"	"d1"	"NH"
"z03885"	"d1"	"NH"
"z03886"	"d1"	"NH"
"z03887"	"d1"	"NH"
"z03890"	"d1"	"NH"
"z03894"	"d1"	"NH"
"z03896"	NA	"NH"
"z03897"	NA	"NH"
"z03901"	"d1"	"ME"
"z03902"	"d1"	"ME"
"z03903"	"d1"	"ME"
"z03904"	"d1"	"ME"
"z03905"	"d1"	"ME"
"z03906"	"d1"	"ME"
"z03907"	"d1"	"ME"
"z03908"	"d1"	"ME"
"z03909"	"d1"	"ME"
"z03910"	"d1"	"ME"
"z03911"	"d1"	"ME"
"z04001"	"d1"	"ME"
"z04002"	"d1"	"ME"
"z04003"	"d1"	"ME"
"z04004"	NA	"ME"
"z04005"	"d1"	"ME"
"z04006"	"d1"	"ME"
"z04007"	NA	"ME"
"z04008"	"d1"	"ME"
"z04009"	"d1"	"ME"
"z04010"	"d2"	"ME"
"z04011"	"d1"	"ME"
"z04013"	NA	"ME"
"z04014"	NA	"ME"
"z04015"	"d1"	"ME"
"z04016"	NA	"ME"
"z04017"	"d1"	"ME"
"z04019"	"d1"	"ME"
"z04020"	"d1"	"ME"
"z04021"	"d1"	"ME"
"z04022"	"d2"	"ME"
"z04024"	"d1"	"ME"
"z04027"	"d1"	"ME"
"z04028"	NA	"ME"
"z04029"	"d1"	"ME"
"z04030"	"d1"	"ME"
"z04032"	"d1"	"ME"
"z04033"	NA	"ME"
"z04034"	NA	"ME"
"z04037"	"d2"	"ME"
"z04038"	"d1"	"ME"
"z04039"	"d1"	"ME"
"z04040"	["d1","d2"]	"ME"
"z04041"	"d2"	"ME"
"z04042"	"d1"	"ME"
"z04043"	"d1"	"ME"
"z04046"	"d1"	"ME"
"z04047"	"d1"	"ME"
"z04048"	"d1"	"ME"
"z04049"	"d1"	"ME"
"z04050"	"d1"	"ME"
"z04051"	"d2"	"ME"
"z04054"	NA	"ME"
"z04055"	"d1"	"ME"
"z04056"	"d1"	"ME"
"z04057"	"d1"	"ME"
"z04061"	"d1"	"ME"
"z04062"	"d1"	"ME"
"z04063"	"d1"	"ME"
"z04064"	"d1"	"ME"
"z04066"	"d1"	"ME"
"z04068"	"d2"	"ME"
"z04069"	"d1"	"ME"
"z04070"	NA	"ME"
"z04071"	"d1"	"ME"
"z04072"	"d1"	"ME"
"z04073"	"d1"	"ME"
"z04074"	"d1"	"ME"
"z04075"	NA	"ME"
"z04076"	"d1"	"ME"
"z04077"	NA	"ME"
"z04078"	NA	"ME"
"z04079"	"d1"	"ME"
"z04082"	NA	"ME"
"z04083"	"d1"	"ME"
"z04084"	"d1"	"ME"
"z04085"	"d1"	"ME"
"z04086"	"d1"	"ME"
"z04087"	"d1"	"ME"
"z04088"	"d2"	"ME"
"z04090"	"d1"	"ME"
"z04091"	"d1"	"ME"
"z04092"	"d1"	"ME"
"z04093"	"d1"	"ME"
"z04094"	NA	"ME"
"z04095"	"d1"	"ME"
"z04096"	"d1"	"ME"
"z04097"	"d1"	"ME"
"z04098"	NA	"ME"
"z04101"	"d1"	"ME"
"z04102"	"d1"	"ME"
"z04103"	"d1"	"ME"
"z04104"	NA	"ME"
"z04105"	"d1"	"ME"
"z04106"	"d1"	"ME"
"z04107"	"d1"	"ME"
"z04108"	"d1"	"ME"
"z04109"	"d1"	"ME"
"z04110"	"d1"	"ME"
"z04112"	NA	"ME"
"z04116"	NA	"ME"
"z04122"	NA	"ME"
"z04123"	NA	"ME"
"z04124"	NA	"ME"
"z04210"	"d2"	"ME"
"z04211"	NA	"ME"
"z04212"	NA	"ME"
"z04216"	"d2"	"ME"
"z04217"	"d2"	"ME"
"z04219"	"d2"	"ME"
"z04220"	"d2"	"ME"
"z04221"	"d2"	"ME"
"z04222"	"d2"	"ME"
"z04223"	NA	"ME"
"z04224"	"d2"	"ME"
"z04225"	NA	"ME"
"z04226"	"d2"	"ME"
"z04227"	"d2"	"ME"
"z04228"	"d2"	"ME"
"z04230"	NA	"ME"
"z04231"	"d2"	"ME"
"z04234"	"d2"	"ME"
"z04236"	"d2"	"ME"
"z04237"	"d2"	"ME"
"z04238"	"d2"	"ME"
"z04239"	"d2"	"ME"
"z04240"	"d2"	"ME"
"z04241"	NA	"ME"
"z04243"	NA	"ME"
"z04250"	"d2"	"ME"
"z04252"	"d2"	"ME"
"z04253"	"d2"	"ME"
"z04254"	"d2"	"ME"
"z04255"	"d2"	"ME"
"z04256"	"d2"	"ME"
"z04257"	"d2"	"ME"
"z04258"	"d2"	"ME"
"z04259"	["d1","d2"]	"ME"
"z04260"	"d1"	"ME"
"z04261"	"d2"	"ME"
"z04262"	NA	"ME"
"z04263"	"d2"	"ME"
"z04265"	"d2"	"ME"
"z04266"	NA	"ME"
"z04267"	"d2"	"ME"
"z04268"	"d2"	"ME"
"z04270"	"d2"	"ME"
"z04271"	"d2"	"ME"
"z04274"	"d2"	"ME"
"z04275"	"d2"	"ME"
"z04276"	"d2"	"ME"
"z04280"	"d2"	"ME"
"z04281"	"d2"	"ME"
"z04282"	"d2"	"ME"
"z04284"	"d2"	"ME"
"z04285"	"d2"	"ME"
"z04286"	"d2"	"ME"
"z04287"	"d1"	"ME"
"z04288"	NA	"ME"
"z04289"	"d2"	"ME"
"z04290"	"d2"	"ME"
"z04291"	NA	"ME"
"z04292"	"d2"	"ME"
"z04294"	"d2"	"ME"
"z04330"	["d1","d2"]	"ME"
"z04332"	NA	"ME"
"z04333"	NA	"ME"
"z04336"	NA	"ME"
"z04338"	NA	"ME"
"z04341"	NA	"ME"
"z04342"	"d1"	"ME"
"z04343"	"d1"	"ME"
"z04344"	"d1"	"ME"
"z04345"	["d1","d2"]	"ME"
"z04346"	"d2"	"ME"
"z04347"	"d1"	"ME"
"z04348"	"d1"	"ME"
"z04349"	"d2"	"ME"
"z04350"	"d2"	"ME"
"z04351"	"d1"	"ME"
"z04352"	"d2"	"ME"
"z04353"	"d1"	"ME"
"z04354"	"d2"	"ME"
"z04355"	"d1"	"ME"
"z04357"	"d1"	"ME"
"z04358"	"d1"	"ME"
"z04359"	"d2"	"ME"
"z04360"	"d2"	"ME"
"z04363"	"d1"	"ME"
"z04364"	"d1"	"ME"
"z04401"	"d2"	"ME"
"z04402"	NA	"ME"
"z04406"	"d2"	"ME"
"z04408"	"d2"	"ME"
"z04410"	"d2"	"ME"
"z04411"	"d2"	"ME"
"z04412"	"d2"	"ME"
"z04413"	"d2"	"ME"
"z04414"	"d2"	"ME"
"z04415"	"d2"	"ME"
"z04416"	"d2"	"ME"
"z04417"	"d2"	"ME"
"z04418"	"d2"	"ME"
"z04419"	"d2"	"ME"
"z04420"	NA	"ME"
"z04421"	"d2"	"ME"
"z04422"	"d2"	"ME"
"z04424"	"d2"	"ME"
"z04426"	"d2"	"ME"
"z04427"	"d2"	"ME"
"z04428"	"d2"	"ME"
"z04429"	"d2"	"ME"
"z04430"	"d2"	"ME"
"z04431"	"d2"	"ME"
"z04434"	"d2"	"ME"
"z04435"	"d2"	"ME"
"z04438"	"d2"	"ME"
"z04441"	"d2"	"ME"
"z04442"	"d2"	"ME"
"z04443"	"d2"	"ME"
"z04444"	"d2"	"ME"
"z04448"	"d2"	"ME"
"z04449"	"d2"	"ME"
"z04450"	"d2"	"ME"
"z04451"	"d2"	"ME"
"z04453"	"d2"	"ME"
"z04454"	"d2"	"ME"
"z04455"	"d2"	"ME"
"z04456"	"d2"	"ME"
"z04457"	"d2"	"ME"
"z04459"	"d2"	"ME"
"z04460"	"d2"	"ME"
"z04461"	"d2"	"ME"
"z04462"	"d2"	"ME"
"z04463"	"d2"	"ME"
"z04464"	"d2"	"ME"
"z04467"	NA	"ME"
"z04468"	"d2"	"ME"
"z04469"	"d2"	"ME"
"z04471"	"d2"	"ME"
"z04472"	"d2"	"ME"
"z04473"	"d2"	"ME"
"z04474"	"d2"	"ME"
"z04475"	"d2"	"ME"
"z04476"	"d2"	"ME"
"z04478"	"d2"	"ME"
"z04479"	"d2"	"ME"
"z04481"	"d2"	"ME"
"z04485"	"d2"	"ME"
"z04487"	"d2"	"ME"
"z04488"	"d2"	"ME"
"z04489"	"d2"	"ME"
"z04490"	"d2"	"ME"
"z04491"	"d2"	"ME"
"z04492"	"d2"	"ME"
"z04493"	"d2"	"ME"
"z04495"	"d2"	"ME"
"z04496"	"d2"	"ME"
"z04497"	"d2"	"ME"
"z04530"	"d1"	"ME"
"z04535"	"d1"	"ME"
"z04537"	"d1"	"ME"
"z04538"	"d1"	"ME"
"z04539"	"d1"	"ME"
"z04541"	"d1"	"ME"
"z04543"	"d1"	"ME"
"z04544"	"d1"	"ME"
"z04547"	"d1"	"ME"
"z04548"	"d1"	"ME"
"z04549"	NA	"ME"
"z04551"	"d1"	"ME"
"z04553"	"d1"	"ME"
"z04554"	"d1"	"ME"
"z04555"	"d1"	"ME"
"z04556"	"d1"	"ME"
"z04558"	"d1"	"ME"
"z04562"	"d1"	"ME"
"z04563"	"d1"	"ME"
"z04564"	"d1"	"ME"
"z04565"	NA	"ME"
"z04568"	"d1"	"ME"
"z04570"	"d1"	"ME"
"z04571"	"d1"	"ME"
"z04572"	"d1"	"ME"
"z04573"	"d1"	"ME"
"z04574"	"d1"	"ME"
"z04575"	"d1"	"ME"
"z04576"	"d1"	"ME"
"z04578"	"d1"	"ME"
"z04579"	"d1"	"ME"
"z04605"	"d2"	"ME"
"z04606"	"d2"	"ME"
"z04607"	"d2"	"ME"
"z04609"	"d2"	"ME"
"z04611"	"d2"	"ME"
"z04612"	"d2"	"ME"
"z04613"	"d2"	"ME"
"z04614"	"d2"	"ME"
"z04616"	"d2"	"ME"
"z04617"	"d2"	"ME"
"z04619"	"d2"	"ME"
"z04622"	"d2"	"ME"
"z04623"	"d2"	"ME"
"z04624"	"d2"	"ME"
"z04625"	"d2"	"ME"
"z04626"	"d2"	"ME"
"z04627"	"d2"	"ME"
"z04628"	"d2"	"ME"
"z04629"	"d2"	"ME"
"z04630"	"d2"	"ME"
"z04631"	"d2"	"ME"
"z04634"	"d2"	"ME"
"z04635"	"d2"	"ME"
"z04637"	"d2"	"ME"
"z04640"	"d2"	"ME"
"z04642"	"d2"	"ME"
"z04643"	"d2"	"ME"
"z04644"	"d2"	"ME"
"z04645"	"d1"	"ME"
"z04646"	"d2"	"ME"
"z04648"	"d2"	"ME"
"z04649"	"d2"	"ME"
"z04650"	"d2"	"ME"
"z04652"	"d2"	"ME"
"z04653"	"d2"	"ME"
"z04654"	"d2"	"ME"
"z04655"	"d2"	"ME"
"z04657"	"d2"	"ME"
"z04658"	"d2"	"ME"
"z04660"	"d2"	"ME"
"z04662"	"d2"	"ME"
"z04664"	"d2"	"ME"
"z04666"	"d2"	"ME"
"z04667"	"d2"	"ME"
"z04668"	"d2"	"ME"
"z04669"	"d2"	"ME"
"z04671"	"d2"	"ME"
"z04672"	NA	"ME"
"z04673"	"d2"	"ME"
"z04674"	"d2"	"ME"
"z04675"	"d2"	"ME"
"z04676"	"d2"	"ME"
"z04677"	"d2"	"ME"
"z04679"	"d2"	"ME"
"z04680"	"d2"	"ME"
"z04681"	"d2"	"ME"
"z04683"	"d2"	"ME"
"z04684"	"d2"	"ME"
"z04685"	"d2"	"ME"
"z04686"	"d2"	"ME"
"z04691"	"d2"	"ME"
"z04693"	"d2"	"ME"
"z04694"	"d2"	"ME"
"z04730"	"d2"	"ME"
"z04732"	"d2"	"ME"
"z04733"	"d2"	"ME"
"z04734"	"d2"	"ME"
"z04735"	"d2"	"ME"
"z04736"	"d2"	"ME"
"z04737"	NA	"ME"
"z04738"	NA	"ME"
"z04739"	"d2"	"ME"
"z04740"	"d2"	"ME"
"z04741"	"d2"	"ME"
"z04742"	"d2"	"ME"
"z04743"	"d2"	"ME"
"z04744"	NA	"ME"
"z04745"	"d2"	"ME"
"z04746"	"d2"	"ME"
"z04747"	"d2"	"ME"
"z04750"	"d2"	"ME"
"z04751"	NA	"ME"
"z04756"	"d2"	"ME"
"z04757"	"d2"	"ME"
"z04758"	"d2"	"ME"
"z04760"	"d2"	"ME"
"z04761"	"d2"	"ME"
"z04762"	"d2"	"ME"
"z04763"	"d2"	"ME"
"z04764"	"d2"	"ME"
"z04765"	"d2"	"ME"
"z04766"	"d2"	"ME"
"z04768"	"d2"	"ME"
"z04769"	"d2"	"ME"
"z04772"	"d2"	"ME"
"z04773"	"d2"	"ME"
"z04774"	"d2"	"ME"
"z04775"	NA	"ME"
"z04776"	"d2"	"ME"
"z04777"	"d2"	"ME"
"z04779"	"d2"	"ME"
"z04780"	"d2"	"ME"
"z04781"	"d2"	"ME"
"z04783"	"d2"	"ME"
"z04785"	"d2"	"ME"
"z04786"	"d2"	"ME"
"z04787"	"d2"	"ME"
"z04841"	"d1"	"ME"
"z04843"	"d1"	"ME"
"z04846"	NA	"ME"
"z04847"	"d1"	"ME"
"z04848"	"d2"	"ME"
"z04849"	"d2"	"ME"
"z04850"	NA	"ME"
"z04851"	"d1"	"ME"
"z04852"	"d1"	"ME"
"z04853"	"d1"	"ME"
"z04854"	"d1"	"ME"
"z04855"	"d1"	"ME"
"z04856"	"d1"	"ME"
"z04858"	"d1"	"ME"
"z04859"	"d1"	"ME"
"z04860"	"d1"	"ME"
"z04861"	"d1"	"ME"
"z04862"	"d1"	"ME"
"z04863"	"d1"	"ME"
"z04864"	"d1"	"ME"
"z04865"	NA	"ME"
"z04901"	["d1","d2"]	"ME"
"z04903"	NA	"ME"
"z04910"	"d2"	"ME"
"z04911"	"d2"	"ME"
"z04912"	"d2"	"ME"
"z04915"	"d2"	"ME"
"z04917"	"d2"	"ME"
"z04918"	"d2"	"ME"
"z04920"	"d2"	"ME"
"z04921"	"d2"	"ME"
"z04922"	"d2"	"ME"
"z04923"	"d2"	"ME"
"z04924"	"d2"	"ME"
"z04925"	"d2"	"ME"
"z04926"	"d1"	"ME"
"z04927"	"d2"	"ME"
"z04928"	"d2"	"ME"
"z04929"	"d2"	"ME"
"z04930"	"d2"	"ME"
"z04932"	"d2"	"ME"
"z04933"	"d2"	"ME"
"z04935"	NA	"ME"
"z04936"	"d2"	"ME"
"z04937"	"d2"	"ME"
"z04938"	"d2"	"ME"
"z04939"	"d2"	"ME"
"z04940"	"d2"	"ME"
"z04941"	"d2"	"ME"
"z04942"	"d2"	"ME"
"z04943"	"d2"	"ME"
"z04944"	"d2"	"ME"
"z04945"	"d2"	"ME"
"z04947"	"d2"	"ME"
"z04949"	"d2"	"ME"
"z04950"	"d2"	"ME"
"z04951"	"d2"	"ME"
"z04952"	"d2"	"ME"
"z04953"	"d2"	"ME"
"z04954"	NA	"ME"
"z04955"	"d2"	"ME"
"z04956"	"d2"	"ME"
"z04957"	"d2"	"ME"
"z04958"	"d2"	"ME"
"z04961"	"d2"	"ME"
"z04962"	"d1"	"ME"
"z04963"	"d2"	"ME"
"z04964"	"d2"	"ME"
"z04965"	"d2"	"ME"
"z04966"	"d2"	"ME"
"z04967"	"d2"	"ME"
"z04969"	"d2"	"ME"
"z04970"	"d2"	"ME"
"z04971"	"d2"	"ME"
"z04972"	NA	"ME"
"z04973"	"d2"	"ME"
"z04974"	"d2"	"ME"
"z04975"	"d2"	"ME"
"z04976"	"d2"	"ME"
"z04978"	"d2"	"ME"
"z04979"	"d2"	"ME"
"z04981"	"d2"	"ME"
"z04982"	"d2"	"ME"
"z04983"	"d2"	"ME"
"z04984"	"d2"	"ME"
"z04985"	"d2"	"ME"
"z04986"	"d2"	"ME"
"z04987"	"d2"	"ME"
"z04988"	"d2"	"ME"
"z04989"	"d1"	"ME"
"z04992"	"d2"	"ME"
"z05001"	"d1"	"VT"
"z05009"	"d1"	"VT"
"z05030"	"d1"	"VT"
"z05031"	"d1"	"VT"
"z05032"	"d1"	"VT"
"z05033"	"d1"	"VT"
"z05034"	"d1"	"VT"
"z05035"	"d1"	"VT"
"z05036"	"d1"	"VT"
"z05037"	"d1"	"VT"
"z05038"	"d1"	"VT"
"z05039"	"d1"	"VT"
"z05040"	"d1"	"VT"
"z05041"	"d1"	"VT"
"z05042"	"d1"	"VT"
"z05043"	"d1"	"VT"
"z05045"	"d1"	"VT"
"z05046"	"d1"	"VT"
"z05047"	"d1"	"VT"
"z05048"	"d1"	"VT"
"z05049"	"d1"	"VT"
"z05050"	"d1"	"VT"
"z05051"	"d1"	"VT"
"z05052"	"d1"	"VT"
"z05053"	"d1"	"VT"
"z05054"	"d1"	"VT"
"z05055"	"d1"	"VT"
