"zip","state","state_num","district"
"z15622","PA",42,"12"
"z15623","PA",42,"18"
"z15624","PA",42,"12"
"z15625","PA",42,"18"
"z15626","PA",42,"12"
"z15627","PA",42,"12"
"z15628","PA",42,"18"
"z15629","PA",42,"12"
"z15631","PA",42,"9"
"z15632","PA",42,"12"
"z15633","PA",42,"12"
"z15634","PA",42,"18"
"z15635","PA",42,"18"
"z15636","PA",42,"18"
"z15637","PA",42,"18"
"z15638","PA",42,"18"
"z15639","PA",42,"18"
"z15640","PA",42,"18"
"z15641","PA",42,"12"
"z15642","PA",42,"14"
"z15644","PA",42,"12"
"z15646","PA",42,"18"
"z15647","PA",42,"18"
"z15650","PA",42,"12"
"z15655","PA",42,"18"
"z15656","PA",42,"12"
"z15658","PA",42,"12"
"z15660","PA",42,"18"
"z15661","PA",42,"12"
"z15662","PA",42,"18"
"z15663","PA",42,"18"
"z15664","PA",NA,NA
"z15665","PA",42,"18"
"z15666","PA",42,"18"
"z15668","PA",42,"12"
"z15670","PA",42,"12"
"z15671","PA",42,"12"
"z15672","PA",42,"18"
"z15673","PA",42,"3"
"z15674","PA",NA,NA
"z15675","PA",42,"18"
"z15676","PA",42,"18"
"z15677","PA",42,"18"
"z15678","PA",42,"18"
"z15679","PA",42,"18"
"z15680","PA",42,"12"
"z15681","PA",42,"12"
"z15682","PA",NA,NA
"z15683","PA",42,"18"
"z15684","PA",42,"12"
"z15685","PA",NA,NA
"z15686","PA",42,"3"
"z15687","PA",42,"18"
"z15688","PA",42,"18"
"z15689","PA",42,"18"
"z15690","PA",42,"12"
"z15691","PA",42,"18"
"z15692","PA",42,"18"
"z15693","PA",42,"18"
"z15695","PA",42,"18"
"z15696","PA",42,"18"
"z15697","PA",42,"18"
"z15698","PA",42,"18"
"z15701","PA",42,"9"
"z15705","PA",NA,NA
"z15710","PA",42,"9"
"z15711","PA",42,"5"
"z15712","PA",42,"9"
"z15713","PA",42,"9"
"z15714","PA",42,"12"
"z15715","PA",42,"5"
"z15716","PA",42,"9"
"z15717","PA",42,"12"
"z15720","PA",NA,NA
"z15721","PA",42,"5"
"z15722","PA",42,"12"
"z15723","PA",42,"9"
"z15724","PA",42,"5"
"z15725","PA",42,"9"
"z15727","PA",42,"9"
"z15728","PA",42,"9"
"z15729","PA",42,"9"
"z15730","PA",42,"5"
"z15731","PA",42,"9"
"z15732","PA",42,"3"
"z15733","PA",42,"5"
"z15734","PA",42,"9"
"z15736","PA",42,"3"
"z15737","PA",42,"9"
"z15738","PA",42,"9"
"z15739","PA",42,"9"
"z15740","PA",NA,NA
"z15741","PA",42,"9"
"z15742","PA",42,"5"
"z15744","PA",42,"5"
"z15745","PA",42,"9"
"z15746","PA",42,"9"
"z15747","PA",42,"9"
"z15748","PA",42,"9"
"z15750","PA",42,"9"
"z15752","PA",42,"9"
"z15753","PA",42,"5"
"z15754","PA",42,"9"
"z15756","PA",42,"9"
"z15757","PA",42,"5"
"z15758","PA",NA,NA
"z15759","PA",42,"9"
"z15760","PA",42,"12"
"z15761","PA",42,"9"
"z15762","PA",42,"12"
"z15763","PA",NA,NA
"z15764","PA",42,"5"
"z15765","PA",42,"9"
"z15767","PA",42,"5"
"z15770","PA",42,"5"
"z15771","PA",42,"9"
"z15772","PA",42,"9"
"z15773","PA",42,"9"
"z15774","PA",42,"3"
"z15775","PA",42,"12"
"z15776","PA",42,"5"
"z15777","PA",42,"9"
"z15778","PA",42,"5"
"z15779","PA",42,"12"
"z15780","PA",42,"5"
"z15781","PA",42,"5"
"z15783","PA",42,"9"
"z15784","PA",42,"5"
"z15801","PA",42,"5"
"z15821","PA",42,"5"
"z15822","PA",NA,NA
"z15823","PA",42,"5"
"z15824","PA",42,"5"
"z15825","PA",42,"5"
"z15827","PA",42,"5"
"z15828","PA",42,"5"
"z15829","PA",42,"5"
"z15831","PA",NA,NA
"z15832","PA",42,"5"
"z15834","PA",42,"5"
"z15840","PA",42,"5"
"z15841","PA",42,"5"
"z15845","PA",42,"5"
"z15846","PA",42,"5"
"z15847","PA",42,"5"
"z15848","PA",42,"5"
"z15849","PA",42,"5"
"z15851","PA",42,"5"
"z15853","PA",42,"5"
"z15856","PA",42,"5"
"z15857","PA",42,"5"
"z15860","PA",42,"5"
"z15861","PA",42,"5"
"z15863","PA",42,"5"
"z15864","PA",42,"3"
"z15865","PA",42,"5"
"z15866","PA",42,"5"
"z15868","PA",42,"5"
"z15870","PA",42,"5"
"z15901","PA",42,"12"
"z15902","PA",42,"12"
"z15904","PA",42,"12"
"z15905","PA",42,"12"
"z15906","PA",42,"12"
"z15907","PA",NA,NA
"z15909","PA",42,"12"
"z15915","PA",NA,NA
"z15920","PA",42,"9"
"z15921","PA",42,"12"
"z15922","PA",42,"12"
"z15923","PA",42,"12"
"z15924","PA",42,"12"
"z15925","PA",42,"12"
"z15926","PA",42,"12"
"z15927","PA",42,"12"
"z15928","PA",42,"12"
"z15929","PA",42,"9"
"z15930","PA",42,"12"
"z15931","PA",42,"12"
"z15934","PA",42,"12"
"z15935","PA",42,"12"
"z15936","PA",42,"12"
"z15937","PA",42,"12"
"z15938","PA",42,"12"
"z15940","PA",42,"12"
"z15942","PA",42,"12"
"z15943","PA",42,"12"
"z15944","PA",42,"12"
"z15945","PA",42,"12"
"z15946","PA",42,"12"
"z15948","PA",42,"12"
"z15949","PA",42,"9"
"z15951","PA",42,"12"
"z15952","PA",42,"12"
"z15953","PA",42,"12"
"z15954","PA",42,"12"
"z15955","PA",42,"12"
"z15956","PA",42,"12"
"z15957","PA",42,"12"
"z15958","PA",42,"12"
"z15959","PA",NA,NA
"z15960","PA",42,"12"
"z15961","PA",42,"12"
"z15962","PA",42,"12"
"z15963","PA",42,"12"
"z16001","PA",42,"3"
"z16002","PA",42,"3"
"z16003","PA",NA,NA
"z16016","PA",NA,NA
"z16017","PA",NA,NA
"z16018","PA",NA,NA
"z16020","PA",42,"3"
"z16021","PA",NA,NA
"z16022","PA",42,"3"
"z16023","PA",42,"3"
"z16024","PA",42,"3"
"z16025","PA",42,"3"
"z16027","PA",42,"3"
"z16028","PA",42,"3"
"z16029","PA",42,"3"
"z16030","PA",42,"3"
"z16033","PA",42,"3"
"z16034","PA",42,"3"
"z16035","PA",42,"3"
"z16036","PA",42,"5"
"z16037","PA",42,"12"
"z16038","PA",42,"3"
"z16039","PA",NA,NA
"z16040","PA",42,"3"
"z16041","PA",42,"3"
"z16045","PA",42,"3"
"z16046","PA",42,"12"
"z16048","PA",42,"3"
"z16049","PA",42,"3"
"z16050","PA",42,"3"
"z16051","PA",42,"12"
"z16052","PA",42,"3"
"z16053","PA",42,"3"
"z16054","PA",42,"5"
"z16055","PA",42,"12"
"z16056","PA",42,"3"
"z16057","PA",42,"3"
"z16058","PA",NA,NA
"z16059","PA",42,"12"
"z16061","PA",42,"3"
"z16063","PA",42,"12"
"z16066","PA",42,"3"
"z16101","PA",42,"12"
"z16102","PA",42,"3"
"z16103","PA",NA,NA
"z16105","PA",42,"3"
"z16107","PA",NA,NA
"z16108","PA",NA,NA
"z16110","PA",42,"3"
"z16111","PA",42,"3"
"z16112","PA",42,"3"
"z16113","PA",42,"3"
"z16114","PA",42,"3"
"z16115","PA",42,"12"
"z16116","PA",42,"3"
"z16117","PA",42,"12"
"z16120","PA",42,"12"
"z16121","PA",42,"3"
"z16123","PA",42,"12"
"z16124","PA",42,"3"
"z16125","PA",42,"3"
"z16127","PA",42,"3"
"z16130","PA",42,"3"
"z16131","PA",42,"3"
"z16132","PA",42,"3"
"z16133","PA",42,"3"
"z16134","PA",42,"3"
"z16136","PA",42,"12"
"z16137","PA",42,"3"
"z16140","PA",42,"3"
"z16141","PA",42,"12"
"z16142","PA",42,"3"
"z16143","PA",42,"3"
"z16145","PA",42,"3"
"z16146","PA",42,"3"
"z16148","PA",42,"3"
"z16150","PA",42,"3"
"z16151","PA",42,"3"
"z16153","PA",42,"3"
"z16154","PA",42,"3"
"z16155","PA",42,"3"
"z16156","PA",42,"3"
"z16157","PA",42,"12"
"z16159","PA",42,"3"
"z16160","PA",42,"3"
"z16161","PA",42,"3"
"z16172","PA",NA,NA
"z16201","PA",42,"3"
"z16210","PA",42,"3"
"z16211","PA",42,"9"
"z16212","PA",42,"3"
"z16213","PA",42,"3"
"z16214","PA",42,"3"
"z16215","PA",NA,NA
"z16217","PA",42,"5"
"z16218","PA",42,"3"
"z16220","PA",NA,NA
"z16221","PA",NA,NA
"z16222","PA",42,"3"
"z16223","PA",42,"3"
"z16224","PA",42,"3"
"z16225","PA",NA,NA
"z16226","PA",42,"3"
"z16228","PA",42,"3"
"z16229","PA",42,"12"
"z16230","PA",42,"3"
"z16232","PA",42,"5"
"z16233","PA",42,"5"
"z16234","PA",NA,NA
"z16235","PA",42,"5"
"z16236","PA",42,"3"
"z16238","PA",42,"3"
"z16239","PA",42,"5"
"z16240","PA",42,"3"
"z16242","PA",42,"3"
"z16244","PA",42,"3"
"z16245","PA",42,"3"
"z16246","PA",42,"9"
"z16248","PA",42,"3"
"z16249","PA",42,"3"
"z16250","PA",42,"3"
"z16253","PA",42,"3"
"z16254","PA",42,"5"
"z16255","PA",42,"3"
"z16256","PA",42,"9"
"z16257","PA",NA,NA
"z16258","PA",42,"5"
"z16259","PA",42,"3"
"z16260","PA",42,"5"
"z16261","PA",NA,NA
"z16262","PA",42,"3"
"z16263","PA",42,"3"
"z16301","PA",42,"5"
"z16311","PA",42,"3"
"z16312","PA",42,"5"
"z16313","PA",42,"5"
"z16314","PA",42,"3"
"z16316","PA",42,"3"
"z16317","PA",42,"3"
"z16319","PA",42,"5"
"z16321","PA",42,"5"
"z16322","PA",42,"5"
"z16323","PA",42,"5"
"z16326","PA",42,"5"
"z16327","PA",42,"3"
"z16328","PA",42,"3"
"z16329","PA",42,"5"
"z16331","PA",42,"5"
"z16332","PA",42,"5"
"z16333","PA",42,"5"
"z16334","PA",42,"5"
"z16335","PA",42,"3"
"z16340","PA",42,"5"
"z16341","PA",42,"5"
"z16342","PA",42,"3"
"z16343","PA",42,"5"
"z16344","PA",42,"5"
"z16345","PA",42,"5"
"z16346","PA",42,"5"
"z16347","PA",42,"5"
"z16350","PA",42,"5"
"z16351","PA",42,"5"
"z16352","PA",42,"5"
"z16353","PA",42,"5"
"z16354","PA",42,"3"
"z16360","PA",42,"3"
"z16361","PA",42,"5"
"z16362","PA",42,"3"
"z16364","PA",42,"5"
"z16365","PA",42,"5"
"z16366","PA",NA,NA
"z16367","PA",NA,NA
"z16368","PA",NA,NA
"z16369","PA",NA,NA
"z16370","PA",42,"5"
"z16371","PA",42,"5"
"z16372","PA",42,"5"
"z16373","PA",42,"3"
"z16374","PA",42,"5"
"z16375","PA",NA,NA
"z16388","PA",NA,NA
"z16401","PA",42,"3"
"z16402","PA",42,"5"
"z16403","PA",42,"3"
"z16404","PA",42,"3"
"z16405","PA",42,"5"
"z16406","PA",42,"3"
"z16407","PA",42,"3"
"z16410","PA",42,"3"
"z16411","PA",42,"3"
"z16412","PA",42,"3"
"z16413","PA",NA,NA
"z16415","PA",42,"3"
"z16416","PA",42,"5"
"z16417","PA",42,"3"
"z16420","PA",42,"5"
"z16421","PA",42,"5"
"z16422","PA",42,"3"
"z16423","PA",42,"3"
"z16424","PA",42,"3"
"z16426","PA",42,"5"
"z16427","PA",42,"5"
"z16428","PA",42,"3"
"z16430","PA",NA,NA
"z16432","PA",NA,NA
"z16433","PA",42,"3"
"z16434","PA",42,"3"
"z16435","PA",42,"3"
"z16436","PA",42,"5"
"z16438","PA",42,"3"
"z16440","PA",42,"3"
"z16441","PA",42,"3"
"z16442","PA",42,"5"
"z16443","PA",42,"3"
"z16444","PA",42,"5"
"z16475","PA",NA,NA
"z16501","PA",42,"3"
"z16502","PA",42,"3"
"z16503","PA",42,"3"
"z16504","PA",42,"3"
"z16505","PA",42,"3"
"z16506","PA",42,"3"
"z16507","PA",42,"3"
"z16508","PA",42,"3"
"z16509","PA",42,"3"
"z16510","PA",42,"3"
"z16511","PA",42,"3"
"z16512","PA",NA,NA
"z16514","PA",NA,NA
"z16515","PA",NA,NA
"z16522","PA",NA,NA
"z16530","PA",NA,NA
"z16531","PA",NA,NA
"z16532","PA",NA,NA
"z16533","PA",NA,NA
"z16534","PA",NA,NA
"z16538","PA",NA,NA
"z16541","PA",NA,NA
"z16544","PA",NA,NA
"z16546","PA",42,"3"
"z16550","PA",NA,NA
"z16553","PA",NA,NA
"z16554","PA",NA,NA
"z16563","PA",42,"5"
"z16565","PA",NA,NA
"z16601","PA",42,"9"
"z16602","PA",42,"9"
"z16603","PA",NA,NA
"z16611","PA",42,"5"
"z16613","PA",42,"9"
"z16616","PA",42,"5"
"z16617","PA",42,"9"
"z16619","PA",42,"9"
"z16620","PA",42,"5"
"z16621","PA",42,"9"
"z16622","PA",42,"5"
"z16623","PA",42,"9"
"z16624","PA",42,"9"
"z16625","PA",42,"9"
"z16627","PA",42,"5"
"z16629","PA",NA,NA
"z16630","PA",42,"9"
"z16631","PA",42,"9"
"z16633","PA",42,"9"
"z16634","PA",42,"9"
"z16635","PA",42,"9"
"z16636","PA",42,"9"
"z16637","PA",42,"9"
"z16638","PA",42,"9"
"z16639","PA",42,"5"
"z16640","PA",42,"9"
"z16641","PA",42,"9"
"z16644","PA",NA,NA
"z16645","PA",42,"5"
"z16646","PA",42,"5"
"z16647","PA",42,"5"
"z16648","PA",42,"9"
"z16650","PA",42,"9"
"z16651","PA",42,"5"
"z16652","PA",42,"5"
"z16654","PA",NA,NA
"z16655","PA",42,"9"
"z16656","PA",42,"5"
"z16657","PA",42,"5"
"z16659","PA",42,"9"
"z16660","PA",NA,NA
"z16661","PA",42,"5"
"z16662","PA",42,"9"
"z16663","PA",NA,NA
"z16664","PA",42,"9"
"z16665","PA",42,"9"
"z16666","PA",42,"5"
"z16667","PA",42,"9"
"z16668","PA",42,"9"
"z16669","PA",42,"5"
"z16670","PA",42,"9"
"z16671","PA",42,"5"
"z16672","PA",42,"9"
"z16673","PA",42,"9"
"z16674","PA",42,"9"
"z16675","PA",NA,NA
"z16677","PA",42,"5"
"z16678","PA",42,"9"
"z16679","PA",42,"9"
"z16680","PA",42,"5"
"z16681","PA",NA,NA
"z16682","PA",42,"9"
"z16683","PA",42,"5"
"z16684","PA",NA,NA
"z16685","PA",42,"9"
"z16686","PA",42,"5"
"z16689","PA",42,"9"
"z16691","PA",42,"9"
"z16692","PA",42,"5"
"z16693","PA",42,"9"
"z16694","PA",42,"9"
"z16695","PA",42,"9"
"z16698","PA",NA,NA
"z16699","PA",42,"9"
"z16701","PA",42,"5"
"z16720","PA",42,"5"
"z16724","PA",42,"5"
"z16725","PA",42,"5"
"z16726","PA",42,"5"
"z16727","PA",42,"5"
"z16728","PA",42,"5"
"z16729","PA",42,"5"
"z16730","PA",42,"5"
"z16731","PA",42,"5"
"z16732","PA",42,"5"
"z16733","PA",42,"5"
"z16734","PA",42,"5"
"z16735","PA",42,"5"
"z16738","PA",42,"5"
"z16740","PA",42,"5"
"z16743","PA",42,"5"
"z16744","PA",42,"5"
"z16745","PA",42,"5"
"z16746","PA",42,"5"
"z16748","PA",42,"5"
"z16749","PA",42,"5"
"z16750","PA",42,"5"
"z16801","PA",42,"5"
"z16802","PA",42,"5"
"z16803","PA",42,"5"
"z16804","PA",NA,NA
"z16805","PA",NA,NA
"z16820","PA",42,"5"
"z16821","PA",42,"5"
"z16822","PA",42,"5"
"z16823","PA",42,"5"
"z16825","PA",42,"5"
"z16826","PA",42,"5"
"z16827","PA",42,"5"
"z16828","PA",42,"5"
"z16829","PA",42,"5"
"z16830","PA",42,"5"
"z16832","PA",42,"5"
"z16833","PA",42,"5"
"z16834","PA",42,"5"
"z16835","PA",42,"5"
"z16836","PA",42,"5"
"z16837","PA",42,"5"
"z16838","PA",42,"5"
"z16839","PA",42,"5"
"z16840","PA",42,"5"
"z16841","PA",42,"5"
"z16843","PA",42,"5"
"z16844","PA",42,"5"
"z16845","PA",42,"5"
"z16847","PA",42,"5"
"z16848","PA",42,"5"
"z16849","PA",42,"5"
"z16850","PA",NA,NA
"z16851","PA",42,"5"
"z16852","PA",42,"5"
"z16853","PA",42,"5"
"z16854","PA",42,"5"
"z16855","PA",42,"5"
"z16856","PA",NA,NA
"z16858","PA",42,"5"
"z16859","PA",42,"5"
"z16860","PA",42,"5"
"z16861","PA",42,"5"
"z16863","PA",42,"5"
"z16864","PA",NA,NA
"z16865","PA",42,"5"
"z16866","PA",42,"5"
"z16868","PA",42,"5"
"z16870","PA",42,"5"
"z16871","PA",42,"5"
"z16872","PA",42,"5"
"z16873","PA",NA,NA
"z16874","PA",42,"5"
"z16875","PA",42,"5"
"z16876","PA",42,"5"
"z16877","PA",42,"5"
"z16878","PA",42,"5"
"z16879","PA",42,"5"
"z16881","PA",42,"5"
"z16882","PA",42,"5"
"z16901","PA",42,"10"
"z16910","PA",NA,NA
"z16911","PA",42,"10"
"z16912","PA",42,"10"
"z16914","PA",42,"10"
"z16915","PA",42,"5"
"z16917","PA",42,"10"
"z16918","PA",NA,NA
"z16920","PA",42,"10"
"z16921","PA",42,"10"
"z16922","PA",42,"5"
"z16923","PA",42,"5"
"z16925","PA",42,"10"
"z16926","PA",42,"10"
"z16927","PA",42,"5"
"z16928","PA",42,"10"
"z16929","PA",42,"10"
"z16930","PA",42,"10"
"z16932","PA",42,"10"
"z16933","PA",42,"10"
"z16935","PA",42,"10"
"z16936","PA",42,"10"
"z16937","PA",42,"5"
"z16938","PA",42,"10"
"z16939","PA",42,"10"
"z16940","PA",42,"10"
"z16941","PA",42,"5"
"z16942","PA",42,"10"
"z16943","PA",42,"5"
"z16945","PA",NA,NA
"z16946","PA",42,"10"
"z16947","PA",42,"10"
"z16948","PA",42,"5"
"z16950","PA",42,"10"
"z17001","PA",NA,NA
"z17002","PA",42,"10"
"z17003","PA",42,"15"
"z17004","PA",42,"10"
"z17005","PA",42,"11"
"z17006","PA",42,"10"
"z17007","PA",42,"11"
"z17008","PA",NA,NA
"z17009","PA",42,"10"
"z17010","PA",42,"15"
"z17011","PA",42,"4"
"z17012","PA",NA,NA
"z17013","PA",42,"11"
"z17014","PA",NA,NA
"z17015","PA",42,"11"
"z17016","PA",42,"6"
"z17017","PA",42,"11"
"z17018","PA",42,"11"
"z17019","PA",42,"11"
"z17020","PA",42,"10"
"z17021","PA",42,"10"
"z17022","PA",42,"15"
"z17023","PA",42,"11"
"z17024","PA",42,"10"
"z17025","PA",42,"4"
"z17026","PA",42,"15"
"z17027","PA",42,"4"
"z17028","PA",42,"15"
"z17029","PA",42,"10"
"z17030","PA",42,"11"
"z17032","PA",42,"11"
"z17033","PA",42,"15"
"z17034","PA",42,"11"
"z17035","PA",42,"10"
"z17036","PA",42,"11"
"z17037","PA",42,"10"
"z17038","PA",42,"15"
"z17039","PA",42,"6"
"z17040","PA",42,"10"
"z17041","PA",42,"15"
"z17042","PA",42,"15"
"z17043","PA",42,"4"
"z17044","PA",42,"10"
"z17045","PA",42,"10"
"z17046","PA",42,"15"
"z17047","PA",42,"10"
"z17048","PA",42,"11"
"z17049","PA",42,"10"
"z17050","PA",42,"11"
"z17051","PA",42,"10"
"z17052","PA",42,"5"
"z17053","PA",42,"11"
"z17054","PA",NA,NA
"z17055","PA",42,"11"
"z17056","PA",42,"10"
"z17057","PA",42,"11"
"z17058","PA",42,"10"
"z17059","PA",42,"10"
"z17060","PA",42,"5"
"z17061","PA",42,"11"
"z17062","PA",42,"10"
"z17063","PA",42,"10"
"z17064","PA",42,"15"
"z17065","PA",42,"11"
"z17066","PA",42,"10"
"z17067","PA",42,"15"
"z17068","PA",42,"10"
"z17069","PA",42,"10"
"z17070","PA",42,"4"
"z17071","PA",42,"10"
"z17072","PA",42,"4"
"z17073","PA",42,"16"
"z17074","PA",42,"10"
"z17075","PA",42,"10"
"z17076","PA",42,"10"
"z17077","PA",42,"15"
"z17078","PA",42,"15"
"z17080","PA",42,"11"
"z17081","PA",42,"11"
"z17082","PA",42,"10"
"z17083","PA",42,"6"
"z17084","PA",42,"10"
"z17085","PA",NA,NA
"z17086","PA",42,"10"
"z17087","PA",42,"15"
"z17088","PA",42,"6"
"z17089","PA",NA,NA
"z17090","PA",42,"11"
"z17091","PA",NA,NA
"z17093","PA",42,"4"
"z17094","PA",42,"10"
"z17097","PA",42,"11"
"z17098","PA",42,"11"
"z17099","PA",42,"10"
"z17101","PA",42,"4"
"z17102","PA",42,"4"
"z17103","PA",42,"11"
"z17104","PA",42,"11"
"z17105","PA",NA,NA
"z17106","PA",NA,NA
"z17107","PA",NA,NA
"z17108","PA",NA,NA
"z17109","PA",42,"11"
"z17110","PA",42,"11"
"z17111","PA",42,"11"
"z17112","PA",42,"11"
"z17113","PA",42,"11"
"z17120","PA",42,"4"
"z17121","PA",NA,NA
"z17122","PA",NA,NA
"z17123","PA",NA,NA
"z17124","PA",NA,NA
"z17125","PA",NA,NA
"z17126","PA",NA,NA
"z17127","PA",NA,NA
"z17128","PA",NA,NA
"z17129","PA",NA,NA
"z17130","PA",NA,NA
"z17140","PA",NA,NA
"z17177","PA",NA,NA
"z17201","PA",42,"9"
"z17202","PA",42,"9"
"z17210","PA",42,"9"
"z17211","PA",42,"9"
"z17212","PA",42,"9"
"z17213","PA",42,"9"
"z17214","PA",42,"9"
"z17215","PA",42,"9"
"z17217","PA",42,"9"
"z17219","PA",42,"9"
"z17220","PA",42,"9"
"z17221","PA",42,"9"
"z17222","PA",42,"4"
"z17223","PA",42,"9"
"z17224","PA",42,"9"
"z17225","PA",42,"9"
"z17228","PA",42,"9"
"z17229","PA",42,"9"
"z17231","PA",NA,NA
"z17232","PA",NA,NA
"z17233","PA",42,"9"
"z17235","PA",42,"9"
"z17236","PA",42,"9"
"z17237","PA",42,"9"
"z17238","PA",42,"9"
"z17239","PA",42,"9"
"z17240","PA",42,"11"
"z17241","PA",42,"11"
"z17243","PA",42,"10"
"z17244","PA",42,"9"
"z17246","PA",42,"9"
"z17247","PA",42,"9"
"z17249","PA",42,"9"
"z17250","PA",42,"9"
"z17251","PA",42,"9"
"z17252","PA",42,"9"
"z17253","PA",42,"9"
"z17254","PA",42,"9"
"z17255","PA",42,"9"
"z17256","PA",42,"9"
"z17257","PA",42,"11"
"z17260","PA",42,"5"
"z17261","PA",42,"9"
"z17262","PA",42,"9"
"z17263","PA",42,"9"
"z17264","PA",42,"9"
"z17265","PA",42,"9"
"z17266","PA",42,"11"
"z17267","PA",42,"9"
"z17268","PA",42,"9"
"z17270","PA",42,"9"
"z17271","PA",42,"9"
"z17272","PA",42,"9"
"z17301","PA",42,"4"
"z17302","PA",42,"4"
"z17303","PA",NA,NA
"z17304","PA",42,"4"
"z17306","PA",42,"4"
"z17307","PA",42,"11"
"z17309","PA",42,"4"
"z17310","PA",NA,NA
"z17311","PA",42,"4"
"z17312","PA",NA,NA
"z17313","PA",42,"4"
"z17314","PA",42,"4"
"z17315","PA",42,"4"
"z17316","PA",42,"4"
"z17317","PA",42,"4"
"z17318","PA",42,"4"
"z17319","PA",42,"4"
"z17320","PA",42,"4"
"z17321","PA",42,"4"
"z17322","PA",42,"4"
"z17323","PA",NA,NA
"z17324","PA",42,"11"
"z17325","PA",42,"4"
"z17326","PA",NA,NA
"z17327","PA",42,"4"
"z17329","PA",42,"4"
"z17331","PA",42,"4"
"z17332","PA",NA,NA
"z17333","PA",NA,NA
"z17334","PA",NA,NA
"z17335","PA",NA,NA
"z17337","PA",NA,NA
"z17339","PA",42,"4"
"z17340","PA",42,"4"
"z17342","PA",NA,NA
"z17343","PA",42,"4"
"z17344","PA",42,"4"
"z17345","PA",42,"4"
"z17347","PA",42,"4"
"z17349","PA",42,"4"
"z17350","PA",42,"4"
"z17352","PA",42,"4"
"z17353","PA",42,"4"
"z17354","PA",NA,NA
"z17355","PA",42,"4"
"z17356","PA",42,"4"
"z17358","PA",NA,NA
"z17360","PA",42,"4"
"z17361","PA",42,"4"
"z17362","PA",42,"4"
"z17363","PA",42,"4"
"z17364","PA",42,"4"
"z17365","PA",42,"4"
"z17366","PA",42,"4"
"z17368","PA",42,"4"
"z17370","PA",42,"4"
"z17371","PA",42,"4"
"z17372","PA",42,"4"
"z17375","PA",NA,NA
"z17401","PA",42,"4"
"z17402","PA",42,"4"
"z17403","PA",42,"4"
"z17404","PA",42,"4"
"z17405","PA",NA,NA
"z17406","PA",42,"4"
"z17407","PA",42,"4"
"z17408","PA",42,"4"
"z17415","PA",NA,NA
"z17501","PA",42,"16"
"z17502","PA",42,"16"
"z17503","PA",NA,NA
"z17504","PA",NA,NA
"z17505","PA",42,"16"
"z17506","PA",NA,NA
"z17507","PA",42,"16"
"z17508","PA",42,"16"
"z17509","PA",42,"7"
"z17512","PA",42,"16"
"z17516","PA",42,"16"
"z17517","PA",42,"16"
"z17518","PA",42,"16"
"z17519","PA",42,"16"
"z17520","PA",42,"16"
"z17521","PA",NA,NA
"z17522","PA",42,"16"
"z17527","PA",42,"7"
"z17528","PA",NA,NA
"z17529","PA",42,"16"
"z17532","PA",42,"16"
"z17533","PA",NA,NA
"z17534","PA",NA,NA
"z17535","PA",42,"7"
"z17536","PA",42,"16"
"z17537","PA",NA,NA
"z17538","PA",42,"16"
"z17540","PA",42,"16"
"z17543","PA",42,"16"
"z17545","PA",42,"15"
"z17547","PA",42,"16"
"z17549","PA",NA,NA
"z17550","PA",42,"16"
"z17551","PA",42,"16"
"z17552","PA",42,"16"
"z17554","PA",42,"16"
"z17555","PA",42,"16"
"z17557","PA",42,"16"
"z17560","PA",42,"16"
"z17562","PA",42,"16"
"z17563","PA",42,"16"
"z17564","PA",NA,NA
"z17565","PA",42,"16"
"z17566","PA",42,"16"
"z17567","PA",NA,NA
"z17568","PA",NA,NA
"z17569","PA",42,"16"
"z17570","PA",42,"16"
"z17572","PA",42,"16"
"z17573","PA",NA,NA
"z17575","PA",NA,NA
"z17576","PA",42,"16"
"z17578","PA",42,"16"
"z17579","PA",42,"16"
"z17580","PA",NA,NA
"z17581","PA",42,"16"
"z17582","PA",42,"16"
"z17583","PA",NA,NA
"z17584","PA",42,"16"
"z17585","PA",NA,NA
"z17601","PA",42,"16"
"z17602","PA",42,"16"
"z17603","PA",42,"16"
"z17604","PA",NA,NA
"z17605","PA",NA,NA
"z17606","PA",42,"16"
"z17607","PA",NA,NA
"z17608","PA",NA,NA
"z17611","PA",NA,NA
"z17622","PA",NA,NA
"z17699","PA",NA,NA
"z17701","PA",42,"10"
"z17702","PA",42,"10"
"z17703","PA",NA,NA
"z17705","PA",NA,NA
"z17720","PA",NA,NA
"z17721","PA",42,"5"
"z17723","PA",42,"10"
"z17724","PA",42,"10"
"z17726","PA",NA,NA
"z17727","PA",42,"10"
"z17728","PA",42,"10"
"z17729","PA",42,"5"
"z17730","PA",42,"10"
"z17731","PA",42,"10"
"z17735","PA",NA,NA
"z17737","PA",42,"10"
"z17738","PA",NA,NA
"z17739","PA",42,"10"
"z17740","PA",42,"10"
"z17742","PA",42,"10"
"z17744","PA",42,"10"
"z17745","PA",42,"10"
"z17747","PA",42,"5"
"z17748","PA",42,"5"
"z17749","PA",42,"10"
"z17750","PA",42,"5"
"z17751","PA",42,"5"
"z17752","PA",42,"10"
"z17754","PA",42,"10"
"z17756","PA",42,"10"
"z17758","PA",42,"10"
"z17760","PA",42,"5"
"z17762","PA",42,"10"
"z17763","PA",42,"10"
"z17764","PA",42,"5"
"z17765","PA",42,"10"
"z17767","PA",42,"5"
"z17768","PA",42,"10"
"z17769","PA",NA,NA
"z17771","PA",42,"10"
"z17772","PA",42,"10"
"z17773","PA",NA,NA
"z17774","PA",42,"10"
"z17776","PA",42,"10"
"z17777","PA",42,"10"
"z17778","PA",42,"5"
"z17779","PA",42,"5"
